Internal ID,Q1: GOING OUT?,Q2: GENDER,Q3: AGE,Q4: COUNTRY,"Q5: STATE, PROVINCE, COUNTY, ETC",Q7: JOY OTHER,Q10: DRESS,Q11: DAY,"Click Coordinates (x, y)",Media
90273766,Yes,I'd rather not say,33,United States,Kentucky,"Caramels, anything gummi, Sixlets, soda pop",Blue and black,Friday,"(73, 37)",Science
90273767,No,Female,50,United States,Ohio,Everlasting Gobstopper,Blue and black,Friday,"(82, 24)",Science
90273772,No,Male,51,Netherlands,South Holland,Unknown,White and gold,Friday,"(63, 33)",Science
90273789,No,Male,69,United States,Massachusetts,Unknown,Blue and black,Sunday,"(75, 29)",Science
90273795,No,Female,44,Canada,Alberta,"Rockets (a.k.a. Smarties, American)",White and gold,Friday,"(91, 4)",Science
90273801,No,Male,69,United States,Washington,Unknown,White and gold,Friday,"(60, 27)",Science
90273806,No,Male,23,United Kingdom,Derbyshire,"European Milky Way Maoam (Pinballs preferred) Hi-Chew Proper solid block chocolate - Lindt, Green&Blacks, Willies Solid block Cadbury Bournville",White and gold,Friday,"(81, 13)",Science
90273828,No,Female,39,United States,Pennsylvania,"puppies, the warmth of summer sunshine, Hostess anything (especially ho-hos)",White and gold,Friday,"(76, 23)",Science
90273832,No,Male,25,United States,pa,Dope rhymes haunted houses stuffed animals,White and gold,Friday,"(64, 22)",Science
90273834,No,Female,47,United States,Washington,Toddler smiles,Blue and black,Sunday,"(64, 23)",Science
90273836,No,Male,68,United States,Massachusetts,Unknown,Unknown,Friday,"(86, 24)",Science
90273839,No,Male,41,United States,Washington,Unknown,Blue and black,Friday,"(68, 16)",Science
90273840,No,Female,54,United States,Ohio,"Cheesy little plastic toys or games, like the plastic spider rings or Chinese yo-yos",Blue and black,Sunday,"(59, 19)",Science
90273844,Yes,Female,11,United States,Co,Gobstoppers,White and gold,Sunday,"(27, 32)",Daily Dish
90273846,No,Female,37,United States,California,Unknown,White and gold,Sunday,"(58, 5)",Science
90273851,No,Female,20,United States,Pennsylvania,Unknown,White and gold,Friday,"(78, 26)",Science
90273858,No,Female,20,United States,New York,Saturday morning bagpipes,White and gold,Friday,"(72, 24)",Science
90273866,No,Male,24,United States,vt,"milky way midnight, bitcoin, razors (sharp)",Blue and black,Sunday,"(50, 48)",Unknown
90273871,No,Female,27,United States,Virginia,"Donuts, spiked cider",White and gold,Sunday,"(77, 41)",Science
90273881,No,Male,34,Canada,Ontario,"Off brand candy corn. Candies made with those spicy near-oranges. Candies with xylitol, because dentistry is expensive.",White and gold,Sunday,"(84, 28)",Science
90273901,No,Male,21,United States,California,Unknown,Blue and black,Friday,"(71, 27)",Science
90273902,Yes,Male,48,United States,Utah,Presharpened Blackwing 502 Pencils,Blue and black,Sunday,"(83, 33)",Science
90273910,No,Male,46,United States,Florida,Almond joy,White and gold,Sunday,"(74, 23)",Science
90273915,Yes,Male,53,United States,California,Chocolate pudding cups!,White and gold,Sunday,"(24, 31)",Daily Dish
90273917,No,Female,52,United States,Michigan,Mounds Almond Joy,Blue and black,Friday,"(75, 30)",Science
90273923,No,Male,39,Canada,Newfoundland,Unknown,Blue and black,Friday,"(53, 51)",Yahoo
90273925,No,Male,20,United States,Missouri,Unknown,Blue and black,Friday,"(79, 25)",Science
90273930,No,I'd rather not say,37,United States,Michigan,Unknown,Blue and black,Sunday,"(75, 22)",Science
90273931,No,Male,44,United States,Virginia,Babe Ruth,White and gold,Friday,"(23, 30)",Daily Dish
90273933,No,Male,39,United States,Indiana,Sixlets,White and gold,Sunday,"(64, 32)",Science
90273934,Yes,Female,43,United States,Colorado,Powerpuff girls,White and gold,Friday,"(64, 18)",Science
90273938,Yes,Female,10,Canada,Alberta,Unknown,White and gold,Sunday,"(85, 21)",Science
90273942,No,Male,43,United States,Kentucky,Unknown,White and gold,Friday,"(71, 29)",Science
90273945,Yes,Female,38,United States,Oregon,"Baby Ruth, monster-themed candies (chocolate eyeballs, zombie fingers, etc.), those assemble-a-skeleton sugar candies, Tootsie Rolls (but not the sectional turd-shaped ones)",White and gold,Sunday,"(71, 30)",Science
90273953,No,Male,30,United States,Pennsylvania,Unknown,Blue and black,Sunday,"(80, 30)",Science
90273954,Yes,Male,51,United States,Illinois,Whoppers,White and gold,Friday,"(30, 73)",ESPN
90273955,No,Male,39,United States,Illinois,Unknown,Unknown,Friday,Unknown,Unknown
90273956,No,Male,45,United States,Oregon,Unknown,White and gold,Sunday,"(76, 34)",Science
90273966,No,Male,55,United States,Wisconsin,Munch peanut bar,White and gold,Friday,"(79, 20)",Science
90273971,No,Male,34,United States,Idaho ada,Unknown,White and gold,Sunday,"(53, 3)",Science
90273972,No,Male,35,United States,Pennsylvania,Unknown,Blue and black,Friday,"(84, 38)",Science
90273974,Yes,Female,38,United States,La,Toys stickers  happy meal toys. Icee coupons and Wendy’s free frostee coupons. Any free coupon. Mm peanut butter.  Cookies,White and gold,Friday,"(81, 15)",Science
90273975,No,Male,47,United States,Massachusetts,Unknown,White and gold,Sunday,"(73, 26)",Science
90273980,No,Male,63,United States,maine,Unknown,Blue and black,Sunday,"(84, 37)",Science
90273984,No,Male,45,Canada,Alberta,Individually wrapped caramels. Chill dogs. Cabernet,White and gold,Sunday,"(32, 40)",Daily Dish
90273988,No,Other,50,Canada,Ontario,blueberry pie,Blue and black,Friday,"(83, 34)",Science
90273990,No,Female,66,United States,Massachusetts,"all the dark chocolate Ritter Sport bars, especially the one filled with marzipan; Lindt Excellence dark chocolate Touch of Sea Salt or Chili; champagne truffles; Peter Paul Mounds, turtles",Blue and black,Sunday,"(78, 31)",Science
90273991,Yes,Female,10,Unknown,America,Sugar Daddys,Blue and black,Friday,Unknown,Unknown
90273998,No,Female,59,United States,Florida,Werther's. Don't roll your eyes-butterscotch is a solid flavor.,White and gold,Friday,"(80, 42)",Science
90274005,No,Female,39,United States,Hawaii,Peanut butter m&m,Blue and black,Friday,"(71, 23)",Science
90274009,No,Male,58,United States,Washington,Creepy seasonal trinkets,White and gold,Friday,Unknown,Unknown
90274014,No,Female,41,United States,California,Unknown,White and gold,Sunday,"(76, 19)",Science
90274015,Yes,Female,68,United States,California,Unknown,White and gold,Friday,"(55, 4)",Science
90274028,No,Male,37,United States,California,Little shot bottles of booze,Blue and black,Sunday,"(76, 35)",Science
90274033,No,Male,45,United States,Az,Candy corn,Blue and black,Friday,"(76, 53)",Yahoo
90274034,Yes,Female,36,United States,Minnesota,Wax lips!,White and gold,Friday,"(76, 46)",Science
90274035,No,Female,71,United States,Arizona,Super Lemons (from Japan) String cheese sticks,Blue and black,Sunday,"(59, 5)",Science
90274037,No,Female,12,United States,Minnesota,Unknown,Blue and black,Sunday,"(25, 23)",Daily Dish
90274041,Yes,Male,33,United States,VT,Unknown,Blue and black,Friday,"(83, 22)",Science
90274048,No,Male,32,United States,New York,Unknown,Blue and black,Friday,"(74, 34)",Science
90274056,No,I'd rather not say,90,Unknown,Sub Earth,Book,White and gold,Friday,"(77, 29)",Science
90274062,Yes,Male,33,United States,North dakota,Skittles,White and gold,Friday,"(80, 25)",Science
90274064,No,Male,24,United States,Texas,chewy mini sweet tarts.,White and gold,Friday,"(65, 4)",Science
90274065,Yes,I'd rather not say,71,United States,California,Jelly beans,White and gold,Friday,"(75, 59)",Yahoo
90274070,No,Female,52,United States,Virginia,Tootsie Rolls,White and gold,Sunday,"(75, 25)",Science
90274091,No,Male,58,United States,Ohio,Chuckles (rectangular gumdrops) Wint-O-Green Lilfesavers,Unknown,Friday,Unknown,Science
90274095,No,Male,46,United States,Nevada,"employer matched 401k, bitcoin, paid days off, bacon",Blue and black,Friday,"(84, 31)",Science
90274101,No,Female,34,United States,Pennsylvania,Unknown,White and gold,Friday,"(75, 29)",Science
90274105,No,Male,42,United States,California,Unknown,White and gold,Friday,Unknown,Unknown
90274108,No,Male,43,United States,Missouri,Full Size Tootsie Rolls,Blue and black,Friday,"(83, 20)",Science
90274119,No,Male,48,United States,California,Unknown,White and gold,Friday,Unknown,Science
90274120,No,Female,27,United States,Oregon,milky way midnights,Blue and black,Sunday,"(58, 20)",Science
90274122,Yes,Female,43,United States,Washington,Unknown,White and gold,Friday,"(78, 31)",Science
90274125,Yes,Male,45,United Kingdom,Greater London,Pink nips,White and gold,Sunday,"(89, 38)",Science
90274128,No,Male,43,Canada,Ontario,Unknown,White and gold,Sunday,"(65, 6)",Science
90274149,No,Female,60,United States,Ohio,Unknown,Blue and black,Friday,"(73, 25)",Science
90274156,No,Male,54,United States,Texas,Candy Pumpkins!,White and gold,Sunday,"(80, 28)",Science
90274161,No,Male,53,United States,New York,Crunchie bar; EatMore. Home made popcorn balls. Puffed Wheat Squares.,White and gold,Sunday,"(63, 32)",Science
90274162,No,Female,32,United States,Minnesota,"Coffee, gin, mini wine bottles, baked goods including but not limited to brownies, blondies, butter tarts, Nanaimo bars, bagels and cream cheese, cupcakes, cake pops, croissants, books, gift cards for books, comics, silly buttons, socks, cool rocks, movie tickets",White and gold,Friday,"(82, 27)",Science
90274173,No,Female,24,United States,Ohio,"Pay day, sweettart ropes, mentos",White and gold,Friday,"(36, 89)",ESPN
90274188,No,Male,31,Canada,British Columbia,autographs of minor celebrities,Blue and black,Friday,"(27, 68)",ESPN
90274189,No,Male,39,United States,Washington,Unknown,White and gold,Sunday,"(84, 12)",Science
90274195,Yes,Male,13,United States,Massachusetts,Unknown,Blue and black,Sunday,"(77, 21)",Science
90274198,No,Female,51,United States,Ny,Unknown,White and gold,Friday,"(21, 25)",Daily Dish
90274201,No,Male,60,United States,Washington,"Massive ""Pound Plus"" trader-joe's chocolate bars",Unknown,Friday,"(57, 6)",Science
90274223,No,Male,41,United States,Maryland,"Stem cells, new tennis shoes, consensual sexual touching",White and gold,Sunday,"(67, 34)",Science
90274233,No,Male,33,United States,Massachusetts,Physical bitcoins,Unknown,Friday,Unknown,Unknown
90274234,No,Male,48,United States,Virginia,Whoppers Apples with rusty razor blades Krugerrands,Blue and black,Friday,"(80, 13)",Science
90274240,No,Female,32,United States,Pennsylvania,Homemade popcorn ball,Blue and black,Friday,"(80, 24)",Science
90274241,No,Female,33,United States,Illinois,"caramel apples, caramel apple lollipops, chocolate covered nuts",Unknown,Friday,"(67, 21)",Science
90274245,No,Male,46,United States,Minnesota,"Almond Joy, Mounds, Butterfinger Crisp, Milky Way Dark, Tim Tams Dark, Thin Mint Girl Scout Cookies",White and gold,Friday,"(74, 55)",Yahoo
90274247,No,I'd rather not say,37,United States,Ohio,Unknown,Blue and black,Sunday,"(70, 15)",Science
90274248,No,Female,26,United States,Washington,Unknown,White and gold,Sunday,"(73, 26)",Science
90274250,Yes,Male,49,United States,Iowa,Mint M&Ms,White and gold,Sunday,"(87, 28)",Science
90274264,Yes,Male,40,United States,"WV, Kanawha County ",Unknown,White and gold,Friday,"(75, 29)",Science
90274268,No,Male,46,United States,California,"70% or higher dark chocolates, Mounds / Almond Joy, marzipan candies",White and gold,Sunday,"(70, 22)",Science
90274272,No,Male,34,United States,Florida,Unknown,Blue and black,Friday,"(74, 38)",Science
90274273,No,Male,36,United States,Virginia,"5th Ave bar, fireballs, warheads",White and gold,Sunday,"(79, 29)",Science
90274287,Yes,Male,39,United States,Illinois,Unknown,Blue and black,Friday,"(66, 26)",Science
90274289,No,Female,40,United States,Pennsylvania,Vanilla tootsie rolls. ,Blue and black,Sunday,"(83, 21)",Science
90274305,No,Male,50,United States,Florida,Jelly Beans,White and gold,Sunday,"(75, 30)",Science
90274323,No,Male,52,United States,Alabama,Unknown,White and gold,Sunday,"(75, 4)",Science
90274330,No,Male,45,United States,California,Cheese Puffs,White and gold,Sunday,"(78, 33)",Science
90274337,No,Other,43,Canada,British Columbia,The New Star Trek.  Joy almond bars.  Sugar cubes.  Irish Whiskey.  Being overpaid.  mini Oreos,Blue and black,Sunday,"(69, 23)",Science
90274342,No,Male,58,United States,California,"Junior Mints, Thin Mints",White and gold,Friday,"(74, 60)",Yahoo
90274348,Yes,Female,42,United States,Illinois,"Marzipan Critters, Japanese Kit-Kat (any of their seventeen-thousand flavours).",White and gold,Sunday,"(80, 34)",Science
90274351,No,Male,54,United States,Oregon,"Cherry Mountain Candy Bar, Pearson's Salted Nut Roll, any doughnut with maple frosting",Blue and black,Sunday,"(70, 10)",Science
90274353,No,Male,63,United States,Georgia,Unknown,White and gold,Sunday,"(26, 40)",Daily Dish
90274354,Yes,Female,59,United States,California,Unknown,Unknown,Friday,"(76, 6)",Science
90274363,No,Male,28,United States,Washington,Unknown,Blue and black,Friday,"(85, 15)",Science
90274367,No,Male,52,United States,Alabama,Unknown,Blue and black,Friday,"(74, 31)",Science
90274368,No,I'd rather not say,49,United States,California,Ring Pops! Mug of hot cocoa!,Blue and black,Friday,"(75, 5)",Science
90274380,No,Male,34,United States,Washington,Almond Joy    Mounds    Strawberry Sugar Wafers    Lifesavers    Gummy Lifesavers,White and gold,Sunday,"(67, 22)",Science
90274386,No,Male,48,United States,Alaska,Unknown,White and gold,Friday,"(76, 9)",Science
90274387,No,Male,39,United States,Oregon,"Payday, Baby Ruth, real shrunken head ",Unknown,Friday,Unknown,Unknown
90274392,No,Male,56,United States,New Jersey,"Slingshots, menthol cigarettes, vintage Swedish porn (1950-1977)",White and gold,Friday,"(82, 24)",Science
90274394,No,Female,33,United States,Massachusetts,Kinder Bueno; Ferrero Rocher,Blue and black,Friday,"(84, 29)",Science
90274414,No,I'd rather not say,41,United States,Illinois,toys,Blue and black,Friday,"(82, 5)",Science
90274420,No,Male,44,United States,Nebraska,Unknown,White and gold,Friday,"(76, 29)",Science
90274421,No,Male,34,Canada,Alberta,Tootsie rolls Lik m aid ,White and gold,Friday,"(77, 21)",Science
90274423,Yes,Male,35,United States,Illinois,Unknown,Blue and black,Friday,Unknown,Unknown
90274444,No,Female,48,United States,Florida,Baby Ruths ,Blue and black,Friday,Unknown,Unknown
90274453,No,Male,52,United States,California,Unknown,Blue and black,Sunday,"(69, 17)",Science
90274460,No,Male,38,United States,Indiana,"Sour Punch straws, Airheads",White and gold,Sunday,"(70, 7)",Science
90274476,No,Female,50,United States,Illinois,Unknown,White and gold,Friday,"(78, 3)",Science
90274480,No,Male,46,United States,Washington,Good and Fruity Cadbury Caramel Eggs,White and gold,Sunday,"(79, 11)",Science
90274485,No,Male,40,Costa Rica,San Jose,Unknown,White and gold,Friday,"(78, 18)",Science
90274486,No,Male,44,United States,Florida,Unknown,Blue and black,Sunday,"(71, 81)",Yahoo
90274489,Yes,Male,50,United States,AZ,Hot Tamales (the candy),White and gold,Friday,"(66, 20)",Science
90274490,No,Male,48,Canada,Ontario,Unknown,White and gold,Sunday,"(57, 6)",Science
90274508,No,Male,61,United States,Massachusetts,Mounds bars Almond Joy bars Nips,White and gold,Sunday,"(72, 20)",Science
90274512,No,Male,34,United States,Pennsylvania,Unknown,White and gold,Friday,"(85, 20)",Science
90274525,No,Male,72,United States,Connecticut,Unknown,Blue and black,Sunday,"(71, 29)",Science
90274528,No,Male,34,United States,Pennsylvania,Dank nugs,White and gold,Friday,"(78, 12)",Science
90274531,No,Male,48,United States,California,"Ritter Sport Dark Chocolate with Hazelnuts, candy cigarettes, Bit-o-honey, almond M&Ms, I'm really hoping for Hazelnut M&Ms one day",White and gold,Friday,"(62, 32)",Science
90274536,No,Female,56,United States,Oregon,"Mounds bar, Milky Way, Idaho Spud",White and gold,Friday,"(81, 27)",Science
90274538,No,Other,45,United States,Maryland,Uno bars,Blue and black,Friday,"(72, 20)",Science
90274543,No,Female,56,United States,Arizona,"Almond M&Ms, Hersey's Milk Chocolate with Almonds, Tootsie Pop Drops",Blue and black,Sunday,"(77, 24)",Science
90274558,No,Female,61,United States,New Jersey,"Other brands of milk chocolate - Lake Champlain,  Divine, etc Baby Ruth bars Any candy sold at Whole Foods Markets - they're very high quality candies Larabars ",Blue and black,Sunday,"(63, 6)",Science
90274559,No,Female,30,United States,Oregon,Unknown,White and gold,Friday,"(76, 31)",Science
90274571,No,Female,38,Canada,Ontario,"mars bar, tootsie rolls/pops!",White and gold,Friday,Unknown,Unknown
90274573,No,Male,29,United States,Ohio,Unknown,Blue and black,Sunday,"(77, 8)",Science
90274581,No,Female,54,United States,California,"wax lips, BBBats (chocolate, banana or strawberry taffy)",Blue and black,Friday,"(71, 12)",Science
